"Product";"Type";"Division";"Group";"ShortDescription";"Description"
"MP02809";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP02810";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028100";"Tipo 10300";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028101";"Tipo 10301";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028102";"Tipo 10302";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028103";;"División 3";"Grupo 2";"Texto Search Descripción 2750";"Texto Descripción 371"
"MP028105";"Tipo 10303";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028106";"Tipo 10304";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028107";"Tipo 10305";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028108";"Tipo 10355";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028109";"Tipo 10356";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP02811";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028110";"Tipo 10306";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028111";"Tipo 10307";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028113";"Tipo 10357";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028114";"Tipo 10358";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028115";"Tipo 10359";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028116";"Tipo 10308";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028117";"Tipo 10309";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028118";"Tipo 10310";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028119";"Tipo 10311";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02812";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028120";"Tipo 10312";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028121";"Tipo 10313";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028122";"Tipo 10314";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028123";"Tipo 10315";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028124";"Tipo 10316";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028125";"Tipo 10317";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028126";"Tipo 10318";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028127";"Tipo 10319";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028128";"Tipo 10320";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028129";"Tipo 10321";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02813";;"División 3";"Grupo 2";"Texto Search Descripción 49";"Texto Descripción 50"
"MP028130";"Tipo 4365";"División 3";"Grupo 2";"Texto Search Descripción 1526";"Texto Descripción 139"
"MP028131";"Tipo 3219";"División 3";"Grupo 2";"Texto Search Descripción 123";"Texto Descripción 44"
"MP028132";"Tipo 4367";"División 3";"Grupo 2";"Texto Search Descripción 1527";"Texto Descripción 140"
"MP028133";"Tipo 4369";"División 3";"Grupo 2";"Texto Search Descripción 123";"Texto Descripción 44"
"MP028134";"Tipo 3220";"División 3";"Grupo 2";"Texto Search Descripción 1528";"Texto Descripción 141"
"MP028135";"Tipo 4370";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028136";"Tipo 4371";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028137";"Tipo 3221";"División 3";"Grupo 2";"Texto Search Descripción 1527";"Texto Descripción 140"
"MP028138";"Tipo 3221";"División 3";"Grupo 2";"Texto Search Descripción 123";"Texto Descripción 44"
"MP028139";"Tipo 4277";"División 3";"Grupo 2";"Texto Search Descripción 2751";"Texto Descripción 372"
"MP02814";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028140";"Tipo 4277";"División 3";"Grupo 2";"Texto Search Descripción 2752";"Texto Descripción 373"
"MP028141";"Tipo 4277";"División 3";"Grupo 2";"Texto Search Descripción 1526";"Texto Descripción 139"
"MP028142";"Tipo 3234";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028143";"Tipo 10322";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028144";"Tipo 10323";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028145";"Tipo 10324";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028146";"Tipo 10325";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028148";"Tipo 10326";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028149";"Tipo 10327";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02815";;"División 3";"Grupo 2";"Texto Search Descripción 123";"Texto Descripción 44"
"MP028150";"Tipo 10328";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028151";"Tipo 10329";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028152";"Tipo 10330";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028153";"Tipo 10331";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028154";"Tipo 10332";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028155";"Tipo 10333";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028156";"Tipo 1230";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028157";"Tipo 1230";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028158";"Tipo 1230";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028159";"Tipo 1230";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02816";;"División 3";"Grupo 2";"Texto Search Descripción 49";"Texto Descripción 50"
"MP028160";"Tipo 10360";"División 3";"Grupo 2";"Texto Search Descripción 60";"Texto Descripción 62"
"MP028161";"Tipo 10334";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028162";"Tipo 10335";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028163";"Tipo 5768";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028164";"Tipo 5768";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028165";"Tipo 11260";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028166";"Tipo 11261";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028167";"Tipo 11262";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028168";"Tipo 11263";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028169";"Tipo 1415";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02817";;"División 3";"Grupo 2";"Texto Search Descripción 49";"Texto Descripción 50"
"MP028170";"Tipo 11939";"División 3";"Grupo 2";"Texto Search Descripción 1528";"Texto Descripción 141"
"MP028171";"Tipo 11264";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028172";"Tipo 11760";"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 23"
"MP028173";"Tipo 11941";"División 3";"Grupo 2";"Texto Search Descripción 2184";"Texto Descripción 23"
"MP028174";"Tipo 11265";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028175";"Tipo 11266";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028176";"Tipo 11267";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028177";"Tipo 10397";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028178";"Tipo 4492";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028179";"Tipo 5769";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02818";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028180";"Tipo 5769";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028181";"Tipo 11268";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028182";"Tipo 4485";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028183";"Tipo 4488";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028184";"Tipo 5411";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028185";"Tipo 10420";"División 3";"Grupo 2";"Texto Search Descripción 2753";"Texto Descripción 374"
"MP028187";"Tipo 10412";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028188";;"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028189";;"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02819";;"División 3";"Grupo 2";"Texto Search Descripción 49";"Texto Descripción 50"
"MP028190";;"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028191";"Tipo 2889";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028192";"Tipo 11269";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028193";"Tipo 11270";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028194";"Tipo 179";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028195";"Tipo 179";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028196";"Tipo 11271";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028197";"Tipo 11272";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028198";"Tipo 11273";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028199";"Tipo 3143";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02820";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028200";"Tipo 3143";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028201";"Tipo 3143";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028202";"Tipo 3143";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028203";"Tipo 11274";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028204";"Tipo 11275";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028205";"Tipo 11276";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028206";"Tipo 11277";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028207";"Tipo 11278";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028208";"Tipo 11279";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028209";"Tipo 11280";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02821";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028211";"Tipo 495";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028212";"Tipo 11281";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028213";"Tipo 67";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028214";"Tipo 67";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028215";"Tipo 67";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028216";"Tipo 2841";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028217";"Tipo 11282";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028218";"Tipo 4306";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028219";"Tipo 4306";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02822";;"División 3";"Grupo 2";"Texto Search Descripción 38";"Texto Descripción 44"
"MP028220";"Tipo 11283";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028221";"Tipo 11284";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028222";"Tipo 11285";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028223";"Tipo 11286";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028224";"Tipo 9592";"División 1";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028225";"Tipo 11287";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028226";"Tipo 649";"División 3";"Grupo 2";"Texto Search Descripción 12";"Texto Descripción 15"
"MP028227";"Tipo 175";"División 3";"Grupo 2";"Texto Search Descripción 12";"Texto Descripción 15"
"MP028228";"Tipo 1148";"División 3";"Grupo 2";"Texto Search Descripción 12";"Texto Descripción 15"
"MP028229";"Tipo 69";"División 3";"Grupo 2";"Texto Search Descripción 12";"Texto Descripción 15"
"MP02823";;"División 3";"Grupo 2";"Texto Search Descripción 2754";"Texto Descripción 375"
"MP028230K";"Tipo 11288";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028231K";"Tipo 11289";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028232K";"Tipo 11290";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028233K";"Tipo 11291";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028234K";"Tipo 11292";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028235K";"Tipo 11293";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028236K";"Tipo 11294";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028237K";"Tipo 11295";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028238K";"Tipo 11296";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028239K";"Tipo 11297";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02824";;"División 3";"Grupo 2";"Texto Search Descripción 2755";"Texto Descripción 376"
"MP028240K";"Tipo 11298";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028241K";"Tipo 11299";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028242K";"Tipo 11300";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028243K";"Tipo 11301";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028244K";"Tipo 11302";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028245K";"Tipo 11303";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028246K";"Tipo 11304";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028247K";"Tipo 11305";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028248K";"Tipo 11306";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028249K";"Tipo 11307";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02825";;"División 3";"Grupo 2";"Texto Search Descripción 2756";"Texto Descripción 377"
"MP028250K";"Tipo 11308";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028251K";"Tipo 11309";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028252K";"Tipo 11310";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028253K";"Tipo 11311";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028254K";;"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028255K";"Tipo 11312";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028256K";"Tipo 11313";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028257";"Tipo 4283";"División 3";"Grupo 2";"Texto Search Descripción 2757";"Texto Descripción 378"
"MP028258K";"Tipo 11314";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028259K";"Tipo 11315";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP02826";;"División 3";"Grupo 2";"Texto Search Descripción 2758";"Texto Descripción 379"
"MP028260";"Tipo 4283";"División 3";"Grupo 2";"Texto Search Descripción 2759";"Texto Descripción 380"
"MP028261";"Tipo 4283";"División 3";"Grupo 2";"Texto Search Descripción 2760";"Texto Descripción 381"
"MP028262";"Tipo 10421";"División 3";"Grupo 2";"Texto Search Descripción 2761";"Texto Descripción 382"
"MP028263K";"Tipo 11316";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028264K";"Tipo 4307";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028265K";"Tipo 4307";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
"MP028266K";"Tipo 11317";"División 3";"Grupo 2";"Texto Search Descripción 21";"Texto Descripción 23"
