Invoice;InboundDate;IDSupplier;OrderDate;InvoiceDate;LeadTime;SupplierName;Country;Currency;CountryOrigen;TheoricalLeadTime;GoodLeadTime
FFCC171438;2017-05-12;PROV1484;2017-03-31;2017-05-15;42 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC171448;2017-05-19;PROV40000520;2017-04-06;2017-05-22;43 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171449;2017-05-03;PROV40002220;2017-04-21;2017-05-06;12 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC171451;2017-05-12;PROV1485;2017-04-19;2017-05-15;23 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC171452;2017-05-01;PROV1485;2017-03-27;2017-05-04;35 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC171468;2017-05-08;PROV41000896;2017-03-30;2017-05-11;39 days;Proveedor 106;ES;EUR;Spanish;10 days;False
FFCC171471;2017-05-05;PROV1758;2017-03-25;2017-05-08;41 days;Proveedor 605;ES;EUR;Spanish;10 days;False
FFCC171475;2017-05-01;PROV1734;2017-04-23;2017-05-04;8 days;Proveedor 593;ES;EUR;Spanish;10 days;True
FFCC171476;2017-05-04;PROV1976;2017-04-29;2017-05-07;5 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC171477;2017-05-09;PROV40001000;2017-04-24;2017-05-12;15 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC171478;2017-05-08;PROV40001000;2017-03-15;2017-05-11;54 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC171479;2017-05-15;PROV40001000;2017-04-27;2017-05-18;18 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC171480;2017-05-12;PROV40000520;2017-03-24;2017-05-15;49 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171499;2017-05-17;PROV1027;2017-04-25;2017-05-20;22 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC171500;2017-05-30;PROV40002720;2017-04-06;2017-06-02;54 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC171501;2017-05-31;PROV40001470;2017-04-29;2017-06-03;32 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC171502;2017-05-01;PROV1485;2017-04-24;2017-05-04;7 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC171504;2017-05-24;PROV1485;2017-05-21;2017-05-27;3 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC171507;2017-05-25;PROV40000520;2017-04-18;2017-05-28;37 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171508;2017-05-30;PROV1900;2017-05-11;2017-06-02;19 days;Proveedor 732;ES;EUR;Spanish;10 days;False
FFCC171509;2017-05-22;PROV1650;2017-05-13;2017-05-25;9 days;Proveedor 539;ES;EUR;Spanish;10 days;True
FFCC171510;2017-05-20;PROV40002330;2017-04-11;2017-05-23;39 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC171514;2017-05-31;PROV40002065;2017-05-10;2017-06-03;21 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC171517;2017-05-08;PROV1876;2017-03-27;2017-05-11;42 days;Proveedor 712;ES;EUR;Spanish;10 days;False
FFCC171518;2017-05-23;PROV1509;2017-04-23;2017-05-26;30 days;Proveedor 408;CN;USD;Extracommunity;45 days;True
FFCC171523;2017-05-10;PROV40000187;2017-04-13;2017-05-13;27 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC171525;2017-05-11;PROV1397;2017-05-01;2017-05-14;10 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC171529;2017-05-01;PROV1398;2017-03-12;2017-05-04;50 days;Proveedor 322;CH;USD;Extracommunity;45 days;False
FFCC171533;2017-05-13;PROV40002330;2017-04-05;2017-05-16;38 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC171534;2017-05-26;PROV40000850;2017-04-05;2017-05-29;51 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC171535;2017-05-10;PROV1640;2017-04-03;2017-05-13;37 days;Proveedor 529;ES;EUR;Spanish;10 days;False
FFCC171538;2017-05-19;PROV40000500;2017-04-14;2017-05-22;35 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171539;2017-05-26;PROV40000500;2017-04-14;2017-05-29;42 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171540;2017-05-31;PROV40000500;2017-04-08;2017-06-03;53 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171592;2017-05-25;PROV1649;2017-04-30;2017-05-28;25 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC171594;2017-05-15;PROV1465;2017-04-14;2017-05-18;31 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC171596;2017-05-29;PROV40001825;2017-05-11;2017-06-01;18 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171597;2017-05-29;PROV40001825;2017-05-17;2017-06-01;12 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171598;2017-05-23;PROV40001825;2017-05-12;2017-05-26;11 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171599;2017-05-31;PROV41000980;2017-04-24;2017-06-03;37 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC171605;2017-05-31;PROV1129;2017-04-19;2017-06-03;42 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC171612;2017-05-25;PROV1681;2017-04-17;2017-05-28;38 days;Proveedor 569;ES;EUR;Spanish;10 days;False
FFCC171617;2017-05-27;PROV40002330;2017-04-11;2017-05-30;46 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC171618;2017-05-31;PROV40000850;2017-05-16;2017-06-03;15 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC171620;2017-05-02;PROV40001825;2017-04-17;2017-05-05;15 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171621;2017-05-31;PROV40000520;2017-05-08;2017-06-03;23 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171623;2017-05-08;PROV1397;2017-04-05;2017-05-11;33 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC171625;2017-05-31;PROV1470;2017-04-16;2017-06-03;45 days;Proveedor 372;ES;EUR;Spanish;10 days;False
FFCC171636;2017-05-05;PROV41001800;2017-04-06;2017-05-08;29 days;Proveedor 164;ES;EUR;Spanish;10 days;False
FFCC171637;2017-05-18;PROV41001800;2017-04-30;2017-05-21;18 days;Proveedor 164;ES;EUR;Spanish;10 days;False
FFCC171638;2017-05-31;PROV41001800;2017-04-28;2017-06-03;33 days;Proveedor 164;ES;EUR;Spanish;10 days;False
FFCC171649;2017-05-10;PROV1441;2017-04-04;2017-05-13;36 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC171650;2017-05-17;PROV1441;2017-04-21;2017-05-20;26 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC171651;2017-05-24;PROV1441;2017-05-16;2017-05-27;8 days;Proveedor 349;ES;EUR;Spanish;10 days;True
FFCC171652;2017-05-16;PROV1485;2017-04-25;2017-05-19;21 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC171659;2017-05-17;PROV1441;2017-04-22;2017-05-20;25 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC171679;2017-06-01;PROV1170;2017-04-21;2017-06-04;41 days;Proveedor 221;ES;EUR;Spanish;10 days;False
FFCC171680;2017-06-09;PROV1734;2017-04-20;2017-06-12;50 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC171687;2017-06-01;PROV1475;2017-04-09;2017-06-04;53 days;Proveedor 376;CH;USD;Extracommunity;45 days;False
FFCC171690;2017-06-01;PROV1475;2017-04-27;2017-06-04;35 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC171693;2017-06-01;PROV1940;2017-05-03;2017-06-04;29 days;Proveedor 770;CH;USD;Extracommunity;45 days;True
FFCC171702;2017-06-09;PROV40000520;2017-05-24;2017-06-12;16 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171704;2017-06-01;PROV1585;2017-05-01;2017-06-04;31 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC171707;2017-06-01;PROV1834;2017-04-27;2017-06-04;35 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC171710;2017-06-01;PROV1936;2017-05-03;2017-06-04;29 days;Proveedor 766;CH;USD;Extracommunity;45 days;True
FFCC171713;2017-06-01;PROV1964;2017-05-15;2017-06-04;17 days;Proveedor 792;CH;USD;Extracommunity;45 days;True
FFCC171716;2017-06-01;PROV1485;2017-05-16;2017-06-04;16 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC171718;2017-06-01;PROV1475;2017-04-19;2017-06-04;43 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC171721;2017-06-01;PROV1558;2017-05-25;2017-06-04;7 days;Proveedor 453;ES;EUR;Spanish;10 days;True
FFCC171722;2017-06-01;PROV40001000;2017-05-01;2017-06-04;31 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC171723;2017-06-09;PROV40000500;2017-05-18;2017-06-12;22 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171724;2017-06-14;PROV1003;2017-06-03;2017-06-17;11 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC171735;2017-06-01;PROV40002220;2017-04-24;2017-06-04;38 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC171738;2017-06-01;PROV40001825;2017-05-27;2017-06-04;5 days;Proveedor 29;ES;EUR;Spanish;10 days;True
FFCC171744;2017-06-01;PROV1485;2017-04-14;2017-06-04;48 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC171745;2017-06-12;PROV1485;2017-06-04;2017-06-15;8 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC171746;2017-06-01;PROV1968;2017-04-11;2017-06-04;51 days;Proveedor 796;CH;USD;Extracommunity;45 days;False
FFCC171749;2017-06-09;PROV1976;2017-06-02;2017-06-12;7 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC171750;2017-06-01;PROV1756;2017-05-05;2017-06-04;27 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC171782;2017-06-09;PROV40001000;2017-04-30;2017-06-12;40 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC171783;2017-06-10;PROV40002330;2017-06-08;2017-06-13;2 days;Proveedor 37;ES;EUR;Spanish;10 days;True
FFCC171784;2017-06-17;PROV40000850;2017-05-29;2017-06-20;19 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC171785;2017-06-09;PROV1649;2017-04-29;2017-06-12;41 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC171786;2017-06-12;PROV1649;2017-05-26;2017-06-15;17 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC171787;2017-06-21;PROV1976;2017-05-13;2017-06-24;39 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC171789;2017-06-08;PROV40001825;2017-04-24;2017-06-11;45 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171790;2017-06-16;PROV40000520;2017-06-01;2017-06-19;15 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171812;2017-06-25;PROV40002720;2017-06-06;2017-06-28;19 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC171813;2017-06-01;PROV1597;2017-05-22;2017-06-04;10 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC171817;2017-06-06;PROV1014;2017-05-19;2017-06-09;18 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC171821;2017-06-16;PROV1976;2017-05-27;2017-06-19;20 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC171822;2017-06-13;PROV1428;2017-05-22;2017-06-16;22 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC171825;2017-06-01;PROV1875;2017-04-24;2017-06-04;38 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC171828;2017-06-01;PROV1485;2017-05-02;2017-06-04;30 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC171830;2017-06-19;PROV1650;2017-05-28;2017-06-22;22 days;Proveedor 539;ES;EUR;Spanish;10 days;False
FFCC171831;2017-06-12;PROV1485;2017-05-30;2017-06-15;13 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC171834;2017-06-14;PROV40001000;2017-05-14;2017-06-17;31 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC171842;2017-06-01;PROV1398;2017-05-10;2017-06-04;22 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC171845;2017-06-15;PROV1484;2017-05-16;2017-06-18;30 days;Proveedor 385;ES;EUR;Spanish;10 days;False
FFCC171846;2017-06-26;PROV1027;2017-05-17;2017-06-29;40 days;Proveedor 178;ES;EUR;Spanish;10 days;False
FFCC171874;2017-06-25;PROV40000187;2017-04-28;2017-06-28;58 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC171875;2017-06-15;PROV40000187;2017-05-20;2017-06-18;26 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC171881;2017-06-30;PROV41000980;2017-05-04;2017-07-03;57 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC171882;2017-06-13;PROV40001825;2017-05-20;2017-06-16;24 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC171883;2017-06-23;PROV40000520;2017-05-14;2017-06-26;40 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC171884;2017-06-30;PROV40002720;2017-05-30;2017-07-03;31 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC171893;2017-06-01;PROV40000187;2017-05-10;2017-06-04;22 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC171894;2017-06-05;PROV40000187;2017-05-01;2017-06-08;35 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC171896;2017-06-01;PROV40001000;2017-04-18;2017-06-04;44 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC171897;2017-06-12;PROV40001000;2017-05-24;2017-06-15;19 days;Proveedor 24;FR;EUR;Intracommunity;20 days;True
FFCC171898;2017-06-30;PROV40002065;2017-06-13;2017-07-03;17 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC171899;2017-06-17;PROV40002330;2017-05-12;2017-06-20;36 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC171902;2017-06-01;PROV1475;2017-05-21;2017-06-04;11 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC171909;2017-06-08;PROV1397;2017-04-19;2017-06-11;50 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC171911;2017-06-24;PROV40002330;2017-04-27;2017-06-27;58 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC171944;2017-06-30;PROV40000500;2017-05-30;2017-07-03;31 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171945;2017-06-26;PROV1649;2017-05-31;2017-06-29;26 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC171946;2017-06-30;PROV40000850;2017-06-22;2017-07-03;8 days;Proveedor 21;ES;EUR;Spanish;10 days;True
FFCC171948;2017-06-30;PROV40000500;2017-06-11;2017-07-03;19 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC171992;2017-06-07;PROV1441;2017-05-02;2017-06-10;36 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC172035;2017-07-01;PROV1397;2017-05-15;2017-07-04;47 days;Proveedor 321;PE;USD;Extracommunity;45 days;False
FFCC172036;2017-07-10;PROV40000187;2017-06-22;2017-07-13;18 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC172037;2017-07-03;PROV1756;2017-06-03;2017-07-06;30 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC172038;2017-07-15;PROV40001470;2017-06-22;2017-07-18;23 days;Proveedor 26;ES;EUR;Spanish;10 days;False
FFCC172039;2017-07-01;PROV1585;2017-05-18;2017-07-04;44 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC172042;2017-07-01;PROV1936;2017-05-05;2017-07-04;57 days;Proveedor 766;CH;USD;Extracommunity;45 days;False
FFCC172045;2017-07-11;PROV1003;2017-07-02;2017-07-14;9 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC172046;2017-07-04;PROV1003;2017-05-14;2017-07-07;51 days;Proveedor 165;CN;USD;Extracommunity;45 days;False
FFCC172047;2017-07-17;PROV1485;2017-06-24;2017-07-20;23 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC172048;2017-07-05;PROV1649;2017-06-06;2017-07-08;29 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC172049;2017-07-01;PROV1976;2017-05-23;2017-07-04;39 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC172050;2017-07-11;PROV1976;2017-06-25;2017-07-14;16 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC172051;2017-07-06;PROV40001000;2017-05-12;2017-07-09;55 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC172052;2017-07-01;PROV1441;2017-06-10;2017-07-04;21 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC172053;2017-07-03;PROV40001000;2017-05-18;2017-07-06;46 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC172054;2017-07-04;PROV40001825;2017-06-19;2017-07-07;15 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC172055;2017-07-07;PROV40000520;2017-05-26;2017-07-10;42 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC172056;2017-07-15;PROV1900;2017-05-29;2017-07-18;47 days;Proveedor 732;ES;EUR;Spanish;10 days;False
FFCC172057;2017-07-01;PROV40002220;2017-06-18;2017-07-04;13 days;Proveedor 36;ES;EUR;Spanish;10 days;False
FFCC172058;2017-07-01;PROV1485;2017-06-18;2017-07-04;13 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC172066;2017-07-08;PROV1734;2017-06-22;2017-07-11;16 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC172067;2017-07-10;PROV1014;2017-07-02;2017-07-13;8 days;Proveedor 171;ES;EUR;Spanish;10 days;True
FFCC172072;2017-07-15;PROV1129;2017-06-25;2017-07-18;20 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC172076;2017-07-15;PROV1323;2017-05-25;2017-07-18;51 days;Proveedor 281;ES;EUR;Spanish;10 days;False
FFCC172077;2017-07-08;PROV40000850;2017-06-14;2017-07-11;24 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC172093;2017-07-12;PROV1441;2017-06-18;2017-07-15;24 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC172100;2017-07-20;PROV40002720;2017-07-09;2017-07-23;11 days;Proveedor 38;ES;EUR;Spanish;10 days;False
FFCC172107;2017-07-22;PROV40000850;2017-07-08;2017-07-25;14 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC172109;2017-07-01;PROV1834;2017-06-06;2017-07-04;25 days;Proveedor 677;CH;USD;Extracommunity;45 days;True
FFCC172112;2017-07-01;PROV1475;2017-06-15;2017-07-04;16 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC172115;2017-07-01;PROV1475;2017-06-07;2017-07-04;24 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC172118;2017-07-12;PROV1014;2017-05-19;2017-07-15;54 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC172119;2017-07-12;PROV1014;2017-06-18;2017-07-15;24 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC172128;2017-07-18;PROV1976;2017-06-20;2017-07-21;28 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC172129;2017-07-21;PROV1441;2017-06-09;2017-07-24;42 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC172131;2017-07-15;PROV40002330;2017-06-17;2017-07-18;28 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC172159;2017-07-31;PROV1129;2017-06-10;2017-08-03;51 days;Proveedor 207;ES;EUR;Spanish;10 days;False
FFCC172164;2017-07-31;PROV1558;2017-07-11;2017-08-03;20 days;Proveedor 453;ES;EUR;Spanish;10 days;False
FFCC172166;2017-07-06;PROV1397;2017-05-28;2017-07-09;39 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC172171;2017-07-01;PROV1485;2017-06-12;2017-07-04;19 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC172180;2017-07-10;PROV1465;2017-06-17;2017-07-13;23 days;Proveedor 368;ES;EUR;Spanish;10 days;False
FFCC172197;2017-07-27;PROV1003;2017-06-29;2017-07-30;28 days;Proveedor 165;CN;USD;Extracommunity;45 days;True
FFCC172203;2017-07-15;PROV1649;2017-06-28;2017-07-18;17 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC172204;2017-07-20;PROV1649;2017-05-31;2017-07-23;50 days;Proveedor 538;ES;EUR;Spanish;10 days;False
FFCC172229;2017-07-31;PROV40002065;2017-06-22;2017-08-03;39 days;Proveedor 30;ES;EUR;Spanish;10 days;False
FFCC172232;2017-07-25;PROV40000187;2017-07-07;2017-07-28;18 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC172233;2017-07-31;PROV40000187;2017-06-12;2017-08-03;49 days;Proveedor 13;ES;EUR;Spanish;10 days;False
FFCC172240;2017-07-28;PROV40000500;2017-06-13;2017-07-31;45 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC172241;2017-07-26;PROV1014;2017-07-12;2017-07-29;14 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC172254;2017-07-29;PROV40002330;2017-06-24;2017-08-01;35 days;Proveedor 37;ES;EUR;Spanish;10 days;False
FFCC172258;2017-07-31;PROV40000520;2017-07-17;2017-08-03;14 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC172263;2017-07-01;PROV40000520;2017-05-19;2017-07-04;43 days;Proveedor 17;ES;EUR;Spanish;10 days;False
FFCC172267;2017-07-25;PROV1976;2017-06-26;2017-07-28;29 days;Proveedor 804;IN;USD;Extracommunity;45 days;True
FFCC172269;2017-07-14;PROV1397;2017-07-03;2017-07-17;11 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC172270;2017-07-17;PROV1397;2017-06-02;2017-07-20;45 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC172284;2017-07-17;PROV1650;2017-07-12;2017-07-20;5 days;Proveedor 539;ES;EUR;Spanish;10 days;True
FFCC172285;2017-07-31;PROV41000980;2017-07-02;2017-08-03;29 days;Proveedor 110;ES;EUR;Spanish;10 days;False
FFCC172288;2017-07-14;PROV40000500;2017-05-30;2017-07-17;45 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC172289;2017-07-01;PROV1551;2017-05-20;2017-07-04;42 days;Proveedor 447;CH;USD;Extracommunity;45 days;True
FFCC172302;2017-08-07;PROV40001000;2017-07-08;2017-08-10;30 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC172303;2017-08-01;PROV40001000;2017-07-10;2017-08-04;22 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
FFCC172304;2017-08-04;PROV40000850;2017-07-13;2017-08-07;22 days;Proveedor 21;ES;EUR;Spanish;10 days;False
FFCC172337;2017-07-26;PROV1441;2017-06-30;2017-07-29;26 days;Proveedor 349;ES;EUR;Spanish;10 days;False
FFCC172338;2017-08-01;PROV40000500;2017-07-03;2017-08-04;29 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC172344;2017-08-01;PROV40000200;2017-06-08;2017-08-04;54 days;Proveedor 14;ES;EUR;Spanish;10 days;False
FFCC172356;2017-08-01;PROV1485;2017-07-21;2017-08-04;11 days;Proveedor 386;IE;EUR;Intracommunity;20 days;True
FFCC172358;2017-08-01;PROV1428;2017-07-31;2017-08-04;1 days;Proveedor 341;CH;USD;Extracommunity;45 days;True
FFCC172361;2017-08-01;PROV1936;2017-06-17;2017-08-04;45 days;Proveedor 766;CH;USD;Extracommunity;45 days;True
FFCC172366;2017-08-01;PROV1756;2017-07-07;2017-08-04;25 days;Proveedor 603;IN;USD;Extracommunity;45 days;True
FFCC172379;2017-08-15;PROV1323;2017-07-28;2017-08-18;18 days;Proveedor 281;ES;EUR;Spanish;10 days;False
FFCC172405;2017-08-10;PROV40001825;2017-07-18;2017-08-13;23 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC172406;2017-08-10;PROV40001825;2017-07-12;2017-08-13;29 days;Proveedor 29;ES;EUR;Spanish;10 days;False
FFCC172407;2017-08-10;PROV40000500;2017-07-23;2017-08-13;18 days;Proveedor 16;ES;EUR;Spanish;10 days;False
FFCC172414;2017-08-01;PROV1398;2017-07-17;2017-08-04;15 days;Proveedor 322;CH;USD;Extracommunity;45 days;True
FFCC172417;2017-08-01;PROV1585;2017-06-20;2017-08-04;42 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC172436;2017-08-01;PROV1940;2017-06-13;2017-08-04;49 days;Proveedor 770;CH;USD;Extracommunity;45 days;False
FFCC172439;2017-08-01;PROV1585;2017-06-20;2017-08-04;42 days;Proveedor 479;CH;USD;Extracommunity;45 days;True
FFCC172440;2017-08-01;PROV1475;2017-07-11;2017-08-04;21 days;Proveedor 376;CH;USD;Extracommunity;45 days;True
FFCC172443;2017-08-01;PROV1397;2017-07-21;2017-08-04;11 days;Proveedor 321;PE;USD;Extracommunity;45 days;True
FFCC172445;2017-08-11;PROV1734;2017-07-09;2017-08-14;33 days;Proveedor 593;ES;EUR;Spanish;10 days;False
FFCC172446;2017-08-04;PROV1014;2017-07-18;2017-08-07;17 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC172447;2017-08-09;PROV1014;2017-07-20;2017-08-12;20 days;Proveedor 171;ES;EUR;Spanish;10 days;False
FFCC172453;2017-08-01;PROV1875;2017-07-09;2017-08-04;23 days;Proveedor 711;CH;USD;Extracommunity;45 days;True
FFCC172461;2017-08-01;PROV1485;2017-07-08;2017-08-04;24 days;Proveedor 386;IE;EUR;Intracommunity;20 days;False
FFCC172524;2017-08-01;PROV1597;2017-06-25;2017-08-04;37 days;Proveedor 491;CH;USD;Extracommunity;45 days;True
FFCC172527;2017-08-24;PROV40001000;2017-07-12;2017-08-27;43 days;Proveedor 24;FR;EUR;Intracommunity;20 days;False
